"@timestamp",renterQuote,provider,localization
"Nov 27, 2025 @ 20:59:43.000","Der Wagen wurde gar nicht geliefert und der Vermieter war und ist nicht erreichbar. Er reagiert überhaupt nicht.",BSPAuto,de
"Nov 27, 2025 @ 20:30:53.000","Am Counter hat der Checkout ziemlich lange gedauert, zumal nichts vorbereitet war, es längere Diskussionen gegeben hatte wegen der One-Way Gebühr die separat belastet wurde und höher hätte sein sollen als vereinbart. Schlussendlich wurde der Betrag belastet den ich auf der Bestätigung gezeigt hatte. Und dann noch der Versuch des Ancillary Sales in Kombination von besseren Versicherungssschutz mit den Betrag der auf der Kreditkarte geblockt wird. Ich meinen über 30 Jahren Mietwagenerfahrung ist dies das erste Mal wo ich mich wirklich über den Tisch gezogen fühlte. Der Höhepunkt war dann die Fahrzeugübergabe. Im Dunkeln, dass Auto von außen und von innen nass, Schäden die nicht dokumentiert waren mit der Aufforderung selbst Bilder von dem Auto zu machen. Als ich dann losgefahren bin, gingen nach 500 Meter die Motorleuchte an und eine Fehlermeldung „Reifenpanne“ leuchtete auf mit der Aufforderung das Fahrzeug zu stoppen. Ich habe umgedreht, bin zur Vermietstation und habe den RSA gebeten sich das anzuschauen. Er sagte, dass Fahrzeug wurde inspiziert und ich müsste mir keine Sorgen machen, es wäre alles in Ordnung. Angeblich würde ein Sensor am hinteren Rad etwas spinnen und beim nächsten Service würde man das dann prüfen. Kurzum, bei jeder Fahrt sind diese Lampen und Fehlermeldungen angegangen und ich fuhr immer mit einem sehr mulmigen Gefühl das das Auto stehenbleiben könnte. Am meisten geärgert habe ich mich aber über den Mangel an Verständnis, keine Entschuldigung und auch noch nicht mal das Angebot das Auto zu tauschen. Und dafür habe ich denn vollen Preis bezahlt. Einmal und nie wieder Aercar.",BSPAuto,de
"Nov 27, 2025 @ 15:36:41.000","Einzige ist das im Ausland die Versicherungen die wir hier in Deutschland machen nicht akzeptiert wird und da noch mal zahlen . ","Argus Car Hire",de
"Nov 27, 2025 @ 15:00:50.000","War unproblematisch und zuverlässig.","Argus Car Hire",de
"Nov 27, 2025 @ 14:28:47.000","Warum blockt die Verleihfirma bis zu 24 Tagen !!!! die Kaution, obwohl eine fehlerfreie Rückgabe erfolgt ist – das ist weder nahvollziehbar noch kundenfreundlich, deshalb jeweils bei Abwicklung und Service ein Punkt Abzug.",BSPAuto,de
"Nov 27, 2025 @ 13:39:52.000","es gibt nur einen Punkt den ich nicht so optimal finde. Am liebsten bekomme das Fahrzeug vollgetankt und gebe es so auch wieder ab. Jetzt war er halb voll. Das bekommt man beim Nachtanken nicht hin, womit man in der Regel zu viel tankt",Enterprise,de
"Nov 27, 2025 @ 12:41:47.000","direkt am Flughafen Terminal Tobago über die Strasse",BSPAuto,de
"Nov 27, 2025 @ 12:37:46.000","Service très satisfaisant ","Sunny Cars",fr
"Nov 27, 2025 @ 12:26:36.000","Nett________",Rentalcars,de
"Nov 27, 2025 @ 10:47:42.000","Es war alles gut. ",BSPAuto,de
"Nov 27, 2025 @ 10:30:50.000","Attente un peu longue à l'arrivée à l'aéroport de St Denis",BSPAuto,fr
"Nov 27, 2025 @ 10:05:38.000","Wir hatten einen Sturmschaden an dem Mietwagen. Alle erforderlichen Maßnahmen wurden sehr zügig und mit unserer Zufriedenheit erledigt.","Sunny Cars",de
"Nov 27, 2025 @ 09:24:23.000","Toller Service, schnelle Abwicklung",Europcar,de
"Nov 27, 2025 @ 07:27:43.000","Alles super, sehr netter Mitarbeiter ",BSPAuto,de
"Nov 27, 2025 @ 01:01:19.000","Leider wollte der Mitarbeiter bei der Abholung unbedingt noch eine zusätzliche Versicherung abschließen, was mich nervte er ließ nicht locker bis man deutlich das verneint hat ","Argus Car Hire",de
"Nov 26, 2025 @ 23:01:33.000","Scheibe innen schmutzig. Scheibenwaschmittel praktisch leer. Auto aussen mit einigen Schäden.
Aber sonst fuhr das Auto super.","Sunny Cars",de
"Nov 26, 2025 @ 23:01:04.000","Très sympa 
Tout était prêt 
Souriant 
Connaît leur travail 
Top ",AutoEurope,fr
"Nov 26, 2025 @ 22:05:50.000","Schnell und freundliche Abwicklung",BSPAuto,de
"Nov 26, 2025 @ 21:14:44.000","Der Wagen war innen nicht gereinigt ","Argus Car Hire",de
"Nov 26, 2025 @ 20:33:31.000","Siehe oben. Der Mitarbeiter war sehr freundlich, aber bei 10 Fahrminuten Entfernung zur Anmietstation und einem Ausfall im Tunnel hätte ich mir vorstellen können, dass mehr als der telefonische Verweis auf den Pannendienst erfolgt. Muss ich nicht nochmal machen.",Enterprise,de
"Nov 26, 2025 @ 19:07:27.000","Das Auto war schon recht alt, ca. 90.000 km, hier und da ein Wackler in der Konstruktion, Reifenzustand fraglich, aber sonst hat alles geklappt.","Argus Car Hire",de
"Nov 26, 2025 @ 19:02:30.000","Ausgabe und Rückgabe verliefen super.Auch der Transfer von 5 km geht voll in Ordnung.","Argus Car Hire",de
"Nov 26, 2025 @ 19:02:25.000","Parkhaus ist eine Zumutung. Viel zu eng. ",Rentalcars,de
"Nov 26, 2025 @ 18:55:42.000","sehr freundlich, keine Wartezeit ","Sunny Cars",de
"Nov 26, 2025 @ 18:28:15.000","Alles ging glatt. Wenn sie mehr als eine Mitarbeiterin hätten, wäre die Übernahme schneller gewesen, aber die war freundlich und kompetent. Das Auto war super.","Argus Car Hire",de
"Nov 26, 2025 @ 18:21:50.000","Freundliches und zuvorkommendes Team.",AutoEurope,de
"Nov 26, 2025 @ 18:16:35.000","Leider war das von mir gebuchte Fahrzeug nicht pünktlich vor Ort. Das Ersaatzfahrzeug wurde mir erst 30 Minuten zur Verfügung gestellt. Es war nicht gereinigt und das Wasser für die Wischanlage war eingefroren. ",Enterprise,de
"Nov 26, 2025 @ 18:10:55.000",xfgbdghnfghnfmnfzuj,AutoEurope,de
"Nov 26, 2025 @ 15:53:10.000","Bei unserer Ankunft verfügte die Station über keine Fahrzeuge. Wir warteten in einer langen Schlange etwa 90 Minuten und mussten dann auch am Schalter noch einmal 15 Minuten warten bis uns ein Wagen zugewiesen wurde. Eine Auswahl zwischen verschiedenen Fahrzeugen hatten wir daher nicht. Und überdies fanden wir noch Gegenstände des Vormieters im Wagen.",BSPAuto,de
"Nov 26, 2025 @ 13:43:44.000","Es gibt viele Kostenfallen die unbedingt berücksichtigt werden müssen. Bei mir ging es nicht anders und ich habe mehr als das Doppelte schlussendlich bezahlt. Der Mietpreis steigt aber auch schnell auf das Dreifache wenn man nicht aufpasst. Das ist etwas anstrengend. Ansonsten ist alles gut gelaufen, hatte aber auch nichts besonderes zu regeln.","Argus Car Hire",de
"Nov 26, 2025 @ 11:29:26.000","schnelle Abwicklung, gutes Fahrzeug",Alamo,de
"Nov 26, 2025 @ 11:10:24.000","La voiture a été neuve, propre, peu de kilomètre, ils nous ont mis une voiture de classe supérieure. Facilité de paiement, rapide, une navette de l'aéroport au loueur Budget. ",BSPAuto,fr
"Nov 26, 2025 @ 10:50:00.000","Gibt nichts zu sagen",Enterprise,de
"Nov 26, 2025 @ 09:59:26.000","Es wäre empfehlenswert die Kosten deutlicher zu vermitteln die auf einen zusätzlich kommen/kommen könnten.
",BSPAuto,de
"Nov 26, 2025 @ 09:30:32.000","Ich habe das Auto nicht bekommen, obwohl meine Kreditkarte gültig war. ",BSPAuto,de
"Nov 26, 2025 @ 09:20:53.000","Frau am Schalter war diesmal sehr unfreundlich, kann ich so nicht akzeptieren ","Argus Car Hire",de
"Nov 26, 2025 @ 08:20:38.000","Der Wagen war nicht wirklich schlecht, aber 150.000km auf einem Mietwagen haben viele Spuren hinterlassen. Es war kaum möglich diese ausreichend zu dokumentieren. Trotz der vielen Kratzer und Dellen war die Rücknahme extrem umfangreich. Es wurde vom Avis Mitarbeiter über mehr als 10 Minuten alle Details und Spuren geprüft, das habe ich in dem Umfang noch nie erlebt, und das bei einem Auto bei dem außer dem Dach fast jedes Teil einen deutlichen Schaden aufgewiesen hatte. Bei einem neuwertigen Auto hätte ich das nachvollziehen können, aber so drängt sich der Verdacht auf, dass hier versucht werden soll unbedingt etwas zu finden. Siehe auch entsprechende Kommentaren bei Google.
Hinzu kommt, dass der Kontakt bei Avis am Internationalen Flughafen San Salvador absolut Null Englisch spricht und man Vertragsdetails auf Spanisch klären muss. Ein weiterer Punkt ist, dass die Avis Station nicht von außen zugänglich ist. Wir kamen von San Salvador und wollten den Mietwagen abhole, was sich als sehr schwierig erwies.",Rentalcars,de
"Nov 26, 2025 @ 05:31:28.000","Es lohnt sich, zum Flughafen zu fahren. So wird es nochmals preiswerter.",Enterprise,de
"Nov 25, 2025 @ 23:29:50.000","Der freundliche Mitarbeiter war sehr zuvorkommend und hilfsbereit",Hertz,de
"Nov 25, 2025 @ 23:26:32.000","Alles gut soweit","Argus Car Hire",de
"Nov 25, 2025 @ 22:14:34.000","Absolute Katastrophe und betrügerische Vermietung. Kautionsschwindel um teurere Versicherungen zu verkaufen und am Ende noch 50 Euro für die Standard Mietwagenreingung verlangt. ",BSPAuto,de
"Nov 25, 2025 @ 21:27:20.000","Es war mir wie immer ein Vergnügen. ",Rentalcars,de
"Nov 25, 2025 @ 20:05:31.000","Sehr gut erreichbar im Terminal - unkomplizierte Abwicklung. Lediglich die bei der Buchung angegebenen Daten (Name, Adresse etc.) musste nochmal angegeben werden..... - nicht ganz zu verstehen da ja alles bereits mit der Buchung bekannt ist.",BSPAuto,de
"Nov 25, 2025 @ 19:45:00.000","Tout est très bien avec ce loueur. La seule difficulté a été de trouver la navette à l’arrivée à l’aéroport. Mais la situation a vite été réglée après un appel. 10 minutes après l’appel la navette était là et tout s’est très bien déroulé. ",BSPAuto,fr
"Nov 25, 2025 @ 19:26:28.000","Kostenloser Shuttlebus und sehr nah am Flughafen. Englischkenntnisse sind jedoch Vorraussetzung.","Sunny Cars",de
"Nov 25, 2025 @ 19:14:31.000","Freundlich, schnell, unkompliziert!","Argus Car Hire",de
"Nov 25, 2025 @ 19:03:42.000","Die Leute vor Ort haben alles probiert",Rentalcars,de
"Nov 25, 2025 @ 18:47:26.000","Il faut bien penser à venir avec une carte de crédit + une pièce d'identité + un permis de conduire + un justificatif de domicile, le tout au même nom et cela se passe très bien.",Enterprise,fr
"Nov 25, 2025 @ 18:22:12.000","Hat alles problemlos geklappt. Gute Erreichchbarkeit. ","Sunny Cars",de
"Nov 25, 2025 @ 18:10:35.000","Viaggiare Autovermieter ist nicht in Schuld ",BSPAuto,de
"Nov 25, 2025 @ 17:10:37.000","Alles verlief reibungslos und schnell, sehr freundliche Mitarbeiter.","Sunny Cars",de
"Nov 25, 2025 @ 17:10:27.000","ACHTUNG ABZOCKE! Das Fahrzeug wurde zu den gebuchten Konditionen nicht übergeben. Ich hätte ein zusätzliches Versicherungspaket (teurer als die Mietgebühr) abschließen müssen. Scheint eine Masche zu sein, da ich das im nachhinein mehrfach gehört habe.",Rentalcars,de
"Nov 25, 2025 @ 16:00:49.000","Freundliches, kompetentes Personal, großer Fuhrpark. ",BSPAuto,de
"Nov 25, 2025 @ 12:23:19.000","Unsere Ansprechpartnerin Carolina war sehr freundlich und sympathisch.",BSPAuto,de
"Nov 25, 2025 @ 12:23:16.000","Ich war zufrieden ","Sunny Cars",de
"Nov 25, 2025 @ 12:02:42.000","Guter Service",AutoEurope,de
"Nov 25, 2025 @ 09:56:11.000","alles sehr unkompliziert",BSPAuto,de
"Nov 25, 2025 @ 06:57:53.000","Hat alles sehr gut geklappt","Argus Car Hire",de
"Nov 25, 2025 @ 00:23:01.000","Es war alles Top und ich durfte meinen absoluten Traumwagen fahren. ","Sunny Cars",de
"Nov 24, 2025 @ 21:52:11.000","Super einfache und schnelle Abwicklung. ",Rentalcars,de
"Nov 24, 2025 @ 21:33:39.000","Liegt außerhalb",AutoEurope,de
"Nov 24, 2025 @ 21:29:25.000","Die angegebene Adresse stimmte nicht ganz überein, somit etwas schwierig zu finden. Die Rückgabe etwas kompliziert (nicht gut gekennzeichnet) zudem aufwendig mit zuerst Auto abgeben und dann nochmals an anderer Stelle finalisieren. ",BSPAuto,de
"Nov 24, 2025 @ 21:17:07.000","Lenkrad des Wagens hatte ab 80 Kmh Unwucht. Bearbeitung Bei Abholung hat etwas gedauert. War ok. ","Sunny Cars",de
"Nov 24, 2025 @ 20:52:44.000","Vraiment aucun effort pour la langue , pour récupérer la voiture ( on a mis 1 h pour la chercher ) , on les déranger et j insiste caution débiter … je leurs ai montré votre contrat pour cette caution, aucun effet ! Nul",Carhiremarket,fr
"Nov 24, 2025 @ 20:28:22.000","This time the process was very soft and unproblematic, whereas sometimes it is really unfriendly and the employees act as if they were doing the client a favor: do you see it is possible to give good service and be quick?","Argus Car Hire",de
"Nov 24, 2025 @ 20:26:49.000","Tolle, schnelle und freundliche Abwicklung!  Der Wagen war fast neu und einwandfrei, empfehlenswert! ",AutoEurope,de
"Nov 24, 2025 @ 19:59:04.000","Alles hat geklappt ",BSPAuto,de
"Nov 24, 2025 @ 19:52:00.000","Top immer wieder freundlich 
","Argus Car Hire",de
"Nov 24, 2025 @ 19:40:12.000","Really great and fast service. They gave me an upgrade to make up for not giving me exactly the car I had booked last time. ",Enterprise,de
"Nov 24, 2025 @ 19:32:03.000","Wie schon oben beschrieben das Pesonal bei der Übergabe schien etwas lustlos zu sein. Der junge Mann der den Wagen übernommen hatte war dagegen sehr nett und freundlich.","Sunny Cars",de
"Nov 24, 2025 @ 19:19:17.000","Die Mitarbeiterinnen Kinga und Dennis verstehen es eine unvergesslich gute Anmietung zu bereiten! Danke euch zwei. ",Enterprise,de
"Nov 24, 2025 @ 19:15:47.000","War wohl gerade Arbeitswechsel
",Rentalcars,de
"Nov 24, 2025 @ 19:02:03.000","Bon contact et véhicules impeccable ",BSPAuto,fr
"Nov 24, 2025 @ 18:54:43.000","Noch nie eine so flotte Fahrzeugübergabe erlebt!",Rentalcars,de
"Nov 24, 2025 @ 18:46:22.000","Service an der Station war sehr gut. Super freundliche Mitarbeiter.",BSPAuto,de
"Nov 24, 2025 @ 18:32:45.000","Entspannter Service, obwohl meine geplanter Wagen noch nicht fertig war. Es gab ein Upgrade und ich konnte pünktlich starten. Guter Service.","Sunny Cars",de
"Nov 24, 2025 @ 18:27:23.000","Très bon accueil et de bonnes explications",BSPAuto,fr
"Nov 24, 2025 @ 18:21:55.000","Nichts bin auch zufrieden. ",Rentalcars,de
"Nov 24, 2025 @ 18:12:29.000","Alles Perfekt. Keine Wartezeit, keine Verkaufsgespräche. Das Auto hatte nur 7000 Km gefahren ","Argus Car Hire",de
"Nov 24, 2025 @ 18:12:03.000","Siehe oben",Hertz,de
"Nov 24, 2025 @ 18:11:55.000","Rien à signaler ",BSPAuto,fr
"Nov 24, 2025 @ 18:11:48.000","Nach Ende der Mietzeit wurde erneut etwas von der Karte abgebucht. MW hatte keinen Schaden o.ä. 
Keine Begründung. Station nicht erreichbar. Kundenservice seitens Enterprise - schleppend. Stand heute: die Enterprise hat mir die Mietgebühr doppelt abgebucht (Mietgebühr +Kaution +erneute Abbuchung).
Übergabe des MW und MW selbst - top
Kundenservice, Transparenz, Erreichbarkeit - bisher nur negativ",Enterprise,de
"Nov 24, 2025 @ 18:10:10.000","............. 


",AutoEurope,de
"Nov 24, 2025 @ 18:07:22.000","Sowohl Alex an der Reception als auch Ben bei der Rückgabe waren super freundlich und kompetent!! ",AutoEurope,de
"Nov 24, 2025 @ 18:06:18.000","höflich,zuvorkommend ",BSPAuto,de
"Nov 24, 2025 @ 16:51:39.000","In Atlanta abgeholt und es ist super gelaufen 👍. Sehr gerne wieder. ",BSPAuto,de
"Nov 24, 2025 @ 15:37:37.000",,AutoEurope,fr
"Nov 24, 2025 @ 13:50:07.000","Mein Flug kam etwas früher an als geplant und als ich mich beim Autovermieter meldete wollten die 14 Euro dass Sie mich früher abholen. Habe ich abgelehnt und gewartet bis Sie eine normale (nach Ihrer Zeit) Abholung hatten. 
Ich musste das Auto gewaschen zurückbringen, was ich bisher noch nie machen musste, denn soviel mir bekannt ist, ist die Reinigung im Mietpreis inbegriffen. ","Argus Car Hire",de
"Nov 24, 2025 @ 11:28:11.000","Vieux véhicule (Nissan Micra) griffé et cabossé de toute part. Phares insuffisants (plastic terni & mal réglés). Pneus usés avec pipette a remplacer le jour du départ. Freins en fin de vie. Cadran tableau de bord fêlé. Système de chauffage du véhicule défectueux (uniquement de l'air chaud impossible à couper).",BSPAuto,fr
"Nov 24, 2025 @ 11:18:18.000","Auf eine Schadensmeldung wurde nicht reagiert ",BSPAuto,de
"Nov 24, 2025 @ 11:01:42.000","Mein anbieter war Sixt. Premium service.",AutoEurope,de
"Nov 24, 2025 @ 10:51:13.000","Centauro ist meiner Meinung nach der beste Vermieter in Alicante ","Argus Car Hire",de
"Nov 24, 2025 @ 10:12:24.000","DANKE für das Entgegenkommen, als ich den falschen Briefkasten für die Schlüsselabgabe erwischte...","Sunny Cars",de
"Nov 24, 2025 @ 08:57:02.000","Lange Wartezeit bei der Anmietung (Ankunft mehrere Flüge) mit Diskussion zu zusätzlichen Versicherungen. Mietwagen roch im Inneren nach Abgasen, speziell wenn Lüftung an war (Undichtheiten im Abgassystem?).",AutoEurope,de
"Nov 24, 2025 @ 08:17:56.000","Unkompliziert und freundlich.",AutoEurope,de
"Nov 24, 2025 @ 00:15:57.000","Habe ich nicht kennen gelernt, war bei Sixt, ich habe der Frau erzählt, wie unprofessionell ihr Unternehmen ist","Argus Car Hire",de
"Nov 23, 2025 @ 23:41:12.000","Die Station ist sehr frequentiert und für die Anzahl an Autos/Kunden etwas zu klein - die Angestellten haben aber alles ganz gut im Griff.","Argus Car Hire",de
"Nov 23, 2025 @ 22:02:15.000","Sixt am Flughafen Newark (EWR) ist sehr professionell. Die Leute sind freundlich und informieren über zu beachtende Details und geben Tipps für die Region in die man fährt (Maut/Toll etc.). Die verfügbaren Autos machten alle einen gepflegten Eindruck. Probleme werden angemessen und gezielt bearbeitet. Dabei ist man außerordentlich kooperativ und hilfsbereit. Wieder gerne mit Sixt. ",AutoEurope,de
"Nov 23, 2025 @ 21:17:29.000","Eine absolute Frechheit. Wir sollten den Wagen aussaugen, weil dort Sand vom Strand drin war. Wir hätten deswegen fast unseren Flug verpasst oder hätten zur Strafe 200 € zahlen müssen. Nie wieder Thrifty.","Argus Car Hire",de
"Nov 23, 2025 @ 20:52:13.000","Betreuung von Isabel war super.",AutoEurope,de
"Nov 23, 2025 @ 20:20:40.000","sehr freundliches Personal rundum zufrieden ",BSPAuto,de
"Nov 23, 2025 @ 19:43:07.000","Ein bisschen seltsam war, dass die Abwicklung an der Heckklappe eines roten Kleinwagens auf dem Parkplatz des Flughafens stattfand. Der Vertreter der Firma war nicht leicht zu finden. Der Mitarbeiter war aber sehr freundlich als wie ihn gefunden hatten.","Sunny Cars",de
"Nov 23, 2025 @ 19:14:46.000","Bis zur Abholung am Flughafen vergingen nicht 10, sondern 45 Minuten.",AutoEurope,de
"Nov 23, 2025 @ 19:06:59.000","Es war alles perfekt!",AutoEurope,de
"Nov 23, 2025 @ 18:55:25.000","Interessante Übergabe , hatten das Full Insurance Paket . Dann geht es sehr schnell","Sunny Cars",de
